1520653417440, [78282.0, 731746.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417715, [78282.0, 731746.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417724, [78282.0, 731746.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417742, [78282.0, 731746.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417761, [78282.0, 731746.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417776, [78282.0, 731746.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417794, [78282.0, 731746.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417842, [78282.0, 731746.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417875, [78282.0, 731746.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417892, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417910, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417928, [78282.0, 731746.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417943, [78282.0, 731746.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417961, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417977, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653417992, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418008, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418027, [78282.0, 731746.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418044, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418060, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418188, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418191, [78282.0, 731746.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418209, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418227, [78282.0, 731746.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418243, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418260, [78282.0, 731746.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418276, [78282.0, 731746.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418294, [78282.0, 731746.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1520653418421, [78282.0, 731746.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
