1520649238256, [485552.72, 550111.4, 0.0, 23.0, 3.0, 0.0, 58.0, 0.0, 0.0]
1520649238272, [485592.34, 550066.6, 0.0, 22.0, 0.0, 0.0, 58.0, 0.0, 0.0]
1520649238291, [485630.84, 550042.5, 0.0, 23.0, 3.0, 0.0, 58.0, 0.0, 0.0]
1520649238307, [485861.38, 550029.1, 0.0, 21.0, 0.0, 0.0, 58.0, 1.0, 0.0]
1520649238324, [485910.75, 550026.25, 0.0, 22.0, 3.0, 0.0, 58.0, 0.0, 0.0]
1520649238340, [485903.38, 550025.6, 0.0, 22.0, 3.0, 0.0, 59.0, 0.0, 0.0]
1520649238356, [485742.38, 549982.5, 0.0, 21.0, 0.0, 0.0, 59.0, 0.0, 0.0]
1520649238372, [485521.97, 549970.25, 0.0, 22.0, 3.0, 0.0, 59.0, 0.0, 0.0]
1520649238390, [485375.56, 549958.1, 0.0, 22.0, 3.0, 0.0, 59.0, 0.0, 0.0]
1520649238407, [485084.4, 549969.75, 0.0, 22.0, 0.0, 0.0, 59.0, 1.0, 0.0]
1520649238423, [484770.5, 549993.75, 0.0, 21.0, 3.0, 0.0, 59.0, 0.0, 0.0]
1520649238439, [484531.72, 550202.6, 0.0, 21.0, 0.0, 0.0, 60.0, 0.0, 0.0]
1520649238456, [484650.72, 550319.4, 0.0, 21.0, 3.0, 0.0, 60.0, 0.0, 0.0]
1520649238471, [484655.6, 550368.4, 0.0, 21.0, 0.0, 0.0, 61.0, 0.0, 0.0]
1520649238488, [484655.97, 550374.4, 0.0, 22.0, 3.0, 0.0, 61.0, 0.0, 0.0]
1520649238504, [484615.34, 550453.4, 0.0, 21.0, 3.0, 0.0, 61.0, 0.0, 0.0]
1520649238522, [484572.84, 550673.0, 0.0, 21.0, 0.0, 0.0, 62.0, 0.0, 0.0]
1520649238541, [484348.06, 550802.25, 0.0, 21.0, 3.0, 0.0, 62.0, 1.0, 0.0]
1520649238556, [484072.16, 550780.5, 0.0, 20.0, 0.0, 0.0, 62.0, 0.0, 0.0]
1520649238574, [483965.16, 550783.6, 0.0, 21.0, 3.0, 0.0, 63.0, 0.0, 0.0]
1520649238589, [483917.88, 550731.5, 0.0, 19.0, 0.0, 0.0, 63.0, 0.0, 0.0]
1520649238606, [483768.25, 550789.1, 0.0, 20.0, 3.0, 0.0, 64.0, 0.0, 0.0]
1520649238624, [483718.12, 550737.6, 0.0, 21.0, 0.0, 0.0, 65.0, 0.0, 0.0]
1520649238639, [483594.22, 550723.5, 0.0, 22.0, 2.0, 0.0, 65.0, 0.0, 0.0]
1520649238657, [483534.34, 550699.1, 0.0, 22.0, 0.0, 0.0, 66.0, 0.0, 0.0]
1520649238674, [483400.3, 550660.75, 0.0, 20.0, 0.0, 0.0, 67.0, 0.0, 0.0]
1520649238689, [483277.94, 550699.9, 0.0, 22.0, 2.0, 0.0, 67.0, 0.0, 0.0]
1520649238710, [483255.44, 550712.6, 0.0, 22.0, 3.0, 0.0, 69.0, 0.0, 0.0]
1520649238772, [483287.56, 551174.9, 0.0, 22.0, 3.0, 0.0, 69.0, 1.0, 0.0]
1520649238789, [483253.3, 551166.4, 0.0, 23.0, 2.0, 0.0, 71.0, 0.0, 0.0]
1520649238804, [483193.28, 551044.5, 0.0, 23.0, 1.0, 0.0, 71.0, 0.0, 0.0]
1520649238822, [483240.06, 550676.9, 0.0, 23.0, 3.0, 0.0, 71.0, 0.0, 0.0]
1520649238841, [483337.06, 550574.75, 0.0, 23.0, 1.0, 0.0, 71.0, 0.0, 0.0]
1520649238857, [483610.22, 550734.1, 0.0, 22.0, 2.0, 0.0, 72.0, 0.0, 0.0]
1520649238870, [483795.62, 550702.75, 0.0, 23.0, 0.0, 0.0, 72.0, 0.0, 0.0]
1520649238887, [483788.25, 550709.9, 0.0, 24.0, 3.0, 0.0, 72.0, 1.0, 0.0]
1520649238906, [483760.75, 550512.25, 0.0, 23.0, 1.0, 0.0, 72.0, 1.0, 0.0]
1520649238922, [483577.22, 550391.6, 0.0, 22.0, 3.0, 0.0, 72.0, 0.0, 0.0]
1520649238971, [483827.5, 550187.0, 0.0, 23.0, 1.0, 0.0, 73.0, 0.0, 0.0]
1520649238988, [483538.97, 550131.1, 0.0, 23.0, 3.0, 0.0, 73.0, 0.0, 0.0]
1520649239004, [483413.06, 550122.25, 0.0, 23.0, 3.0, 0.0, 73.0, 0.0, 0.0]
1520649239021, [483399.8, 550114.4, 0.0, 22.0, 1.0, 0.0, 74.0, 0.0, 0.0]
1520649239040, [483252.3, 550127.0, 0.0, 22.0, 3.0, 0.0, 74.0, 0.0, 0.0]
1520649239058, [483045.4, 550190.0, 0.0, 23.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239087, [483310.7, 550177.1, 0.0, 22.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239104, [483732.0, 550225.6, 0.0, 23.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239121, [483820.0, 550297.0, 0.0, 23.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239137, [483677.6, 550373.9, 0.0, 23.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649239154, [483444.56, 550354.25, 0.0, 23.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239171, [483207.44, 550303.25, 0.0, 23.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649239205, [483381.8, 550120.75, 0.0, 22.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239221, [483742.62, 550239.0, 0.0, 23.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239238, [483810.25, 550550.6, 0.0, 21.0, 3.0, 0.0, 75.0, 1.0, 0.0]
1520649239254, [483839.12, 550802.1, 0.0, 23.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239271, [483951.9, 550802.1, 0.0, 24.0, 2.0, 0.0, 75.0, 1.0, 0.0]
1520649239288, [484090.78, 550753.9, 0.0, 24.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239304, [484284.94, 550695.75, 0.0, 23.0, 0.0, 0.0, 75.0, 1.0, 0.0]
1520649239321, [484207.7, 550669.0, 0.0, 23.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239338, [484381.3, 550588.75, 0.0, 23.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239354, [484429.44, 550390.6, 0.0, 22.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239371, [484423.06, 550426.75, 0.0, 23.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239388, [484365.7, 550535.5, 0.0, 23.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649239405, [484172.66, 550774.25, 0.0, 22.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239421, [483980.4, 550891.9, 0.0, 22.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239437, [484101.53, 551019.6, 0.0, 20.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239455, [484088.66, 551043.0, 0.0, 21.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239470, [484220.7, 551072.5, 0.0, 22.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239487, [484244.7, 551075.25, 0.0, 22.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239506, [484142.16, 551063.6, 0.0, 22.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239521, [484046.03, 551117.6, 0.0, 23.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649239540, [483995.9, 551384.5, 0.0, 23.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239556, [484003.53, 551472.5, 0.0, 22.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239603, [483988.28, 551309.1, 0.0, 23.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239621, [484030.03, 551012.6, 0.0, 20.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239638, [483894.5, 550697.4, 0.0, 19.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239655, [483880.38, 550763.0, 0.0, 21.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239671, [483684.84, 550738.4, 0.0, 21.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239687, [483658.84, 550763.6, 0.0, 22.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239705, [483505.22, 550746.0, 0.0, 22.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239721, [483501.6, 550737.0, 0.0, 22.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239740, [483501.6, 550737.0, 0.0, 22.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239756, [483501.6, 550737.0, 0.0, 22.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239773, [483511.1, 550777.1, 0.0, 21.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239791, [483472.47, 550943.9, 0.0, 22.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239807, [483461.22, 551030.1, 0.0, 21.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239824, [483484.1, 551131.1, 0.0, 21.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239840, [483463.1, 551103.9, 0.0, 22.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239855, [483436.44, 551016.1, 0.0, 22.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239871, [483418.2, 550982.9, 0.0, 21.0, 2.0, 0.0, 75.0, 1.0, 0.0]
1520649239888, [483306.56, 550830.9, 0.0, 22.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649239905, [483301.06, 550821.0, 0.0, 22.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239920, [483293.2, 550806.75, 0.0, 20.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649239938, [483221.7, 550681.6, 0.0, 19.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239956, [483264.06, 550656.4, 0.0, 20.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239973, [483439.44, 550728.4, 0.0, 19.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649239990, [483671.6, 550702.9, 0.0, 22.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240006, [483753.75, 550595.4, 0.0, 20.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649240021, [483793.12, 550462.9, 0.0, 22.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240038, [483818.12, 550249.4, 0.0, 21.0, 3.0, 0.0, 75.0, 1.0, 0.0]
1520649240054, [483621.1, 550203.25, 0.0, 21.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649240073, [483296.7, 550124.9, 0.0, 20.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649240089, [483131.78, 550256.6, 0.0, 21.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649240106, [483125.16, 550286.6, 0.0, 20.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649240124, [483164.9, 550191.9, 0.0, 20.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649240140, [483380.44, 550121.4, 0.0, 19.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649240156, [483623.22, 550115.75, 0.0, 20.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649240172, [483766.12, 550282.75, 0.0, 21.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649240190, [483744.5, 550506.0, 0.0, 21.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649240207, [483750.88, 550736.5, 0.0, 21.0, 3.0, 0.0, 75.0, 1.0, 0.0]
1520649240223, [483958.78, 550767.1, 0.0, 19.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240240, [484145.78, 550715.6, 0.0, 19.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649240256, [484332.44, 550733.75, 0.0, 20.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240273, [484518.22, 550749.1, 0.0, 21.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240291, [484462.72, 550562.9, 0.0, 21.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649240306, [484404.06, 550449.25, 0.0, 21.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240323, [484445.56, 550324.9, 0.0, 21.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649240339, [484525.34, 550262.6, 0.0, 21.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240357, [484721.12, 550272.9, 0.0, 19.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649240374, [484726.88, 550268.0, 0.0, 19.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649240390, [484720.38, 550242.5, 0.0, 17.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649240406, [484729.25, 550239.0, 0.0, 19.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240424, [484744.5, 550231.5, 0.0, 20.0, 3.0, 0.0, 75.0, 1.0, 0.0]
1520649240440, [484799.25, 550237.0, 0.0, 21.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240457, [484864.25, 550238.0, 0.0, 22.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649240473, [484911.88, 550229.6, 0.0, 20.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649240489, [484950.25, 550193.1, 0.0, 21.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240508, [485038.4, 550030.25, 0.0, 21.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649240523, [485223.7, 549809.25, 0.0, 20.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240540, [485304.7, 549720.75, 0.0, 20.0, 3.0, 0.0, 75.0, 0.0, 0.0]
1520649240556, [485263.94, 549661.1, 0.0, 21.0, 0.0, 0.0, 75.0, 0.0, 0.0]
1520649240572, [485231.94, 549624.25, 0.0, 21.0, 2.0, 0.0, 75.0, 0.0, 0.0]
1520649240591, [485185.78, 549542.0, 0.0, 22.0, 1.0, 0.0, 75.0, 0.0, 0.0]
1520649240608, [485179.28, 549528.25, 0.0, 20.0, 0.0, 1.0, 76.0, 2.0, 0.0]
1520649240624, [485192.66, 549553.5, 0.0, 21.0, 3.0, 1.0, 76.0, 0.0, 0.0]
1520649240638, [485256.56, 549503.25, 0.0, 21.0, 0.0, 1.0, 76.0, 0.0, 0.0]
1520649240654, [485459.1, 549442.1, 0.0, 21.0, 3.0, 1.0, 76.0, 0.0, 0.0]
1520649240671, [485522.1, 549448.75, 0.0, 20.0, 1.0, 1.0, 76.0, 1.0, 0.0]
1520649240688, [485522.1, 549448.75, 0.0, 21.0, 3.0, 1.0, 77.0, 2.0, 0.0]
1520649240705, [485522.1, 549448.75, 0.0, 20.0, 2.0, 1.0, 77.0, 1.0, 0.0]
1520649240720, [485522.1, 549448.75, 0.0, 20.0, 3.0, 1.0, 80.0, 0.0, 0.0]
1520649240755, [485551.47, 549433.5, 0.0, 21.0, 3.0, 1.0, 80.0, 0.0, 0.0]
1520649240771, [485709.34, 549419.6, 0.0, 20.0, 2.0, 1.0, 80.0, 0.0, 0.0]
1520649240789, [485979.53, 549326.0, 0.0, 21.0, 1.0, 1.0, 80.0, 0.0, 0.0]
1520649240804, [486201.03, 549316.9, 0.0, 21.0, 3.0, 1.0, 80.0, 0.0, 0.0]
1520649240823, [486392.06, 549408.9, 0.0, 22.0, 1.0, 1.0, 80.0, 1.0, 0.0]
1520649240840, [486532.1, 549590.9, 0.0, 21.0, 2.0, 1.0, 80.0, 0.0, 0.0]
1520649240856, [486612.47, 549817.6, 0.0, 21.0, 1.0, 1.0, 80.0, 0.0, 0.0]
1520649240875, [486592.6, 550091.4, 0.0, 22.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649240889, [486700.72, 550247.75, 0.0, 21.0, 1.0, 1.0, 81.0, 0.0, 0.0]
1520649240907, [486797.62, 550512.6, 0.0, 21.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649240924, [486803.75, 550746.4, 0.0, 20.0, 1.0, 1.0, 81.0, 0.0, 0.0]
1520649240940, [486893.25, 550958.75, 0.0, 21.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649240957, [486824.62, 551169.4, 0.0, 21.0, 1.0, 1.0, 81.0, 0.0, 0.0]
1520649240972, [486700.72, 551366.1, 0.0, 20.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649240990, [486526.22, 551488.1, 0.0, 20.0, 1.0, 1.0, 81.0, 0.0, 0.0]
1520649241007, [486522.84, 551516.1, 0.0, 20.0, 3.0, 1.0, 81.0, 0.0, 0.0]
1520649241023, [486522.84, 551516.1, 0.0, 19.0, 3.0, 1.0, 81.0, 0.0, 0.0]
1520649241038, [486522.84, 551516.1, 0.0, 19.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241055, [486522.84, 551516.1, 0.0, 20.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241073, [486522.84, 551516.1, 0.0, 19.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241090, [486522.84, 551516.1, 0.0, 19.0, 3.0, 1.0, 81.0, 0.0, 0.0]
1520649241106, [486522.84, 551516.1, 0.0, 19.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241123, [486522.84, 551516.1, 0.0, 19.0, 2.0, 1.0, 81.0, 1.0, 0.0]
1520649241141, [486522.84, 551516.1, 0.0, 18.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241155, [486522.84, 551516.1, 0.0, 17.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241172, [486522.84, 551516.1, 0.0, 16.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241188, [486522.84, 551516.1, 0.0, 17.0, 3.0, 1.0, 81.0, 0.0, 0.0]
1520649241205, [486522.84, 551516.1, 0.0, 16.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241221, [486523.6, 551515.75, 0.0, 17.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241238, [486583.72, 551429.5, 0.0, 16.0, 2.0, 1.0, 81.0, 0.0, 0.0]
1520649241255, [486757.5, 551226.75, 0.0, 15.0, 1.0, 1.0, 81.0, 0.0, 0.0]
1520649241271, [486803.0, 550998.5, 0.0, 15.0, 2.0, 1.0, 82.0, 0.0, 0.0]
1520649241287, [486785.0, 550761.9, 0.0, 15.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241307, [486752.0, 550591.6, 0.0, 14.0, 2.0, 1.0, 82.0, 0.0, 0.0]
1520649241323, [486757.75, 550405.6, 0.0, 14.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241339, [486758.88, 550398.5, 0.0, 13.0, 2.0, 1.0, 82.0, 0.0, 0.0]
1520649241355, [486758.25, 550502.0, 0.0, 14.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241371, [486739.12, 550645.25, 0.0, 13.0, 0.0, 1.0, 82.0, 0.0, 0.0]
1520649241390, [486637.84, 550732.75, 0.0, 15.0, 3.0, 1.0, 82.0, 0.0, 0.0]
1520649241406, [486625.22, 550673.0, 0.0, 14.0, 0.0, 1.0, 82.0, 0.0, 0.0]
1520649241424, [486625.84, 550668.4, 0.0, 16.0, 3.0, 1.0, 82.0, 0.0, 0.0]
1520649241441, [486625.84, 550668.4, 0.0, 17.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241456, [486645.1, 550665.9, 0.0, 17.0, 2.0, 1.0, 82.0, 0.0, 0.0]
1520649241473, [486637.1, 550669.0, 0.0, 17.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241490, [486662.72, 550712.5, 0.0, 18.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241508, [486648.1, 550722.0, 0.0, 18.0, 2.0, 1.0, 82.0, 0.0, 0.0]
1520649241523, [486712.47, 550578.1, 0.0, 18.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241537, [486711.34, 550439.9, 0.0, 18.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241554, [486556.97, 550415.6, 0.0, 18.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241573, [486452.2, 550657.5, 0.0, 17.0, 3.0, 1.0, 82.0, 0.0, 0.0]
1520649241590, [486402.8, 550954.25, 0.0, 17.0, 0.0, 1.0, 82.0, 0.0, 0.0]
1520649241606, [486380.2, 551128.0, 0.0, 17.0, 2.0, 1.0, 82.0, 0.0, 0.0]
1520649241624, [486361.94, 551275.0, 0.0, 18.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241638, [486324.2, 551285.25, 0.0, 17.0, 0.0, 1.0, 82.0, 0.0, 0.0]
1520649241655, [486269.7, 551481.6, 0.0, 18.0, 3.0, 1.0, 82.0, 0.0, 0.0]
1520649241675, [486269.44, 551847.25, 0.0, 19.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241689, [486283.8, 552084.25, 0.0, 20.0, 3.0, 1.0, 82.0, 1.0, 0.0]
1520649241755, [485770.75, 553110.4, 0.0, 19.0, 2.0, 1.0, 82.0, 1.0, 0.0]
1520649241770, [485579.84, 553356.25, 0.0, 19.0, 0.0, 1.0, 82.0, 0.0, 0.0]
1520649241790, [485522.97, 553644.4, 0.0, 19.0, 3.0, 1.0, 82.0, 0.0, 0.0]
1520649241806, [485544.72, 553889.5, 0.0, 18.0, 0.0, 1.0, 82.0, 0.0, 0.0]
1520649241867, [485715.0, 554001.9, 0.0, 18.0, 3.0, 1.0, 82.0, 1.0, 0.0]
1520649241871, [485729.75, 553991.4, 0.0, 17.0, 0.0, 1.0, 82.0, 0.0, 0.0]
1520649241906, [485717.5, 553997.75, 0.0, 19.0, 3.0, 1.0, 82.0, 0.0, 0.0]
1520649241921, [485645.6, 554038.5, 0.0, 19.0, 2.0, 1.0, 82.0, 0.0, 0.0]
1520649241937, [485603.22, 554183.75, 0.0, 18.0, 1.0, 1.0, 82.0, 0.0, 0.0]
1520649241956, [485628.47, 554337.1, 0.0, 19.0, 2.0, 1.0, 82.0, 0.0, 0.0]
